juntar(9436, 3089);
juntar(1430, 9763);
juntar(1478, 6567);
juntar(4821, 9259);
juntar(6658, 6385);
juntar(5160, 8122);
juntar(8073, 1737);
juntar(3016, 2410);
juntar(4819, 1388);
juntar(8107, 1036);
juntar(3830, 6553);
juntar(2749, 6605);
juntar(6328, 1551);
juntar(8200, 4516);
juntar(5749, 621);
juntar(7748, 5896);
juntar(7623, 4651);
juntar(3370, 1738);
juntar(669, 471);
juntar(9928, 4031);
juntar(6224, 5788);
juntar(1956, 4655);
juntar(58, 4856);
juntar(3334, 4331);
juntar(6601, 3517);
juntar(9386, 2025);
juntar(670, 7401);
juntar(4302, 9845);
juntar(5893, 3742);
juntar(4132, 9712);
juntar(2179, 5533);
juntar(7097, 5857);
juntar(6868, 6550);
juntar(8460, 1543);
juntar(5429, 7149);
juntar(6771, 9318);
juntar(8003, 3695);
juntar(1971, 1578);
juntar(7445, 8957);
juntar(3514, 2265);
juntar(3072, 6909);
juntar(8452, 1079);
juntar(1815, 2943);
juntar(5253, 8807);
juntar(5119, 9760);
juntar(9027, 6022);
juntar(5602, 9904);
juntar(7747, 7745);
juntar(2207, 8229);
juntar(7142, 3468);
juntar(6398, 1501);
juntar(3945, 5387);
juntar(4809, 7712);
juntar(3369, 7601);
juntar(5657, 4761);
juntar(6871, 5648);
juntar(7252, 6645);
juntar(542, 8767);
juntar(6953, 5494);
juntar(2770, 6986);
juntar(8061, 9440);
juntar(2246, 1333);
juntar(277, 9553);
juntar(3804, 8253);
juntar(6626, 3935);
juntar(146, 8674);
juntar(6022, 3388);
juntar(2028, 8035);
juntar(6030, 1044);
juntar(8183, 6126);
juntar(4774, 7847);
juntar(8923, 4540);
juntar(4467, 6812);
juntar(4133, 5213);
juntar(1556, 1659);
juntar(7235, 5619);
juntar(96, 9562);
juntar(1536, 4967);
juntar(5650, 3544);
juntar(4380, 974);
juntar(6731, 7335);
juntar(7515, 8677);
juntar(9624, 4407);
juntar(9168, 1139);
juntar(252, 3321);
juntar(4478, 6864);
juntar(3717, 3548);
juntar(6115, 293);
juntar(8106, 9461);
juntar(6222, 9825);
juntar(4190, 5342);
juntar(4091, 2482);
juntar(6801, 936);
juntar(1441, 5551);
juntar(6791, 5326);
juntar(8561, 3313);
juntar(4753, 6725);
juntar(144, 1340);
juntar(8966, 7154);
juntar(9188, 1701);
juntar(386, 3928);
juntar(1001, 9945);
juntar(6943, 4343);
juntar(7043, 8727);
juntar(7865, 6058);
juntar(110, 3541);
juntar(6328, 3272);
juntar(8187, 3193);
juntar(5330, 7983);
juntar(4206, 1370);
juntar(7338, 6380);
juntar(2879, 5923);
juntar(3044, 2731);
juntar(3813, 9356);
juntar(8313, 6994);
juntar(2177, 7400);
juntar(1300, 7839);
juntar(4349, 2527);
juntar(3631, 9746);
juntar(6169, 5803);
juntar(504, 1441);
juntar(5686, 3555);
juntar(4670, 3016);
juntar(624, 5005);
juntar(8293, 810);
juntar(3189, 3234);
juntar(4936, 2356);
juntar(1284, 4618);
juntar(1086, 8518);
juntar(5717, 1233);
juntar(2999, 6326);
juntar(7584, 6641);
juntar(9940, 3941);
juntar(8619, 7912);
juntar(9371, 8704);
juntar(46, 5798);
juntar(3101, 277);
juntar(2212, 560);
juntar(5950, 3498);
juntar(8102, 3110);
juntar(130, 9795);
juntar(8769, 9839);
juntar(9170, 1718);
juntar(7611, 4804);
juntar(4988, 2492);
juntar(3502, 4782);
juntar(492, 1353);
juntar(9819, 1103);
juntar(7958, 5871);
juntar(7570, 7153);
juntar(359, 4488);
juntar(6036, 1977);
juntar(8797, 6014);
juntar(3600, 8483);
juntar(4258, 8016);
juntar(4764, 9435);
juntar(5989, 2664);
juntar(6750, 5623);
juntar(2013, 6889);
juntar(554, 8401);
juntar(9489, 3507);
juntar(6797, 3105);
juntar(3955, 1347);
juntar(6345, 784);
juntar(6843, 5342);
juntar(9282, 3166);
juntar(79, 2080);
juntar(3532, 9770);
juntar(5056, 2336);
juntar(6204, 6721);
juntar(848, 9760);
juntar(6539, 3940);
juntar(3104, 4073);
juntar(9275, 1133);
juntar(762, 7889);
juntar(1136, 3266);
juntar(2463, 8569);
juntar(1246, 3077);
juntar(8314, 420);
juntar(8273, 1558);
juntar(5543, 7972);
juntar(3311, 7343);
juntar(8496, 8075);
juntar(7680, 2442);
juntar(4410, 7123);
juntar(9094, 4877);
juntar(6459, 9829);
juntar(7997, 8423);
juntar(4670, 7687);
juntar(8230, 5885);
juntar(3474, 8482);
juntar(2680, 5116);
juntar(1915, 3041);
juntar(5045, 6337);
juntar(8821, 1789);
juntar(3461, 5218);
juntar(596, 1617);
juntar(351, 8665);
juntar(3748, 3067);
juntar(5596, 9269);
juntar(7715, 8899);
juntar(6848, 9994);
juntar(6123, 7750);
juntar(1682, 2808);
juntar(6223, 761);
juntar(1154, 3724);
juntar(6910, 4816);
juntar(3277, 1955);
juntar(5489, 3349);
juntar(7972, 2771);
juntar(2117, 4543);
juntar(2106, 2024);
juntar(8752, 7200);
juntar(4389, 5306);
juntar(6331, 6542);
juntar(5091, 6213);
juntar(9903, 5792);
juntar(4827, 6298);
juntar(6483, 4494);
juntar(9969, 3955);
juntar(4512, 1217);
juntar(9647, 685);
juntar(6975, 6564);
juntar(761, 994);
juntar(2468, 2186);
juntar(2920, 6499);
juntar(9802, 2915);
juntar(4845, 5756);
juntar(2106, 2041);
juntar(7364, 8753);
juntar(5789, 4273);
juntar(5888, 9091);
juntar(8230, 6987);
juntar(6965, 7427);
juntar(5606, 7993);
juntar(9402, 6952);
juntar(8882, 7230);
juntar(278, 5359);
juntar(1653, 572);
juntar(175, 8078);
juntar(8271, 6220);
juntar(9932, 4364);
juntar(4490, 8044);
juntar(3343, 1260);
juntar(5721, 5687);
juntar(6327, 413);
juntar(9908, 8212);
juntar(3345, 9255);
juntar(3034, 6683);
juntar(6048, 1173);
juntar(5300, 1162);
juntar(7544, 8915);
juntar(5147, 9303);
juntar(7994, 1746);
juntar(6450, 6997);
juntar(3748, 9607);
juntar(1465, 6293);
juntar(2735, 6914);
juntar(8384, 2245);
juntar(3395, 4499);
juntar(7755, 8241);
juntar(3097, 723);
juntar(6399, 8881);
juntar(4675, 1763);
juntar(982, 546);
juntar(6499, 6713);
juntar(5925, 2409);
juntar(2323, 5288);
juntar(1966, 4847);
juntar(2026, 4623);
juntar(2333, 7949);
juntar(3358, 6965);
juntar(3257, 132);
juntar(7768, 1891);
juntar(4332, 5778);
juntar(521, 5099);
juntar(2091, 1195);
juntar(6421, 766);
juntar(7093, 267);
juntar(7667, 6050);
juntar(824, 4664);
juntar(9661, 4351);
juntar(3711, 8661);
juntar(3872, 8643);
juntar(9724, 5266);
juntar(4300, 7405);
juntar(6166, 8637);
juntar(5508, 3435);
juntar(9502, 7552);
juntar(5722, 218);
juntar(9397, 6112);
juntar(8059, 1399);
juntar(3458, 758);
juntar(6629, 6377);
juntar(4626, 7212);
juntar(1907, 9108);
juntar(1644, 7004);
juntar(1580, 7749);
juntar(568, 874);
juntar(8882, 9975);
juntar(1907, 5531);
juntar(342, 2503);
juntar(3656, 1011);
juntar(8797, 3632);
juntar(5203, 8161);
juntar(5569, 4483);
juntar(917, 9698);
juntar(7761, 8000);
juntar(5066, 3685);
juntar(2797, 4758);
juntar(1632, 5307);
juntar(2497, 1153);
juntar(3615, 1366);
juntar(3286, 8667);
juntar(6405, 2056);
juntar(7443, 2504);
juntar(8977, 6265);
juntar(2690, 4187);
juntar(4786, 9902);
juntar(3887, 5420);
juntar(1512, 1565);
juntar(1096, 9926);
juntar(5074, 6230);
juntar(2893, 5817);
juntar(8725, 5609);
juntar(2403, 3587);
juntar(2431, 3285);
juntar(6277, 3806);
juntar(1245, 3838);
juntar(3581, 4199);
juntar(3942, 7784);
juntar(2392, 7972);
juntar(4751, 8320);
juntar(6801, 3947);
juntar(1760, 1667);
juntar(5975, 4342);
juntar(5235, 71);
juntar(9939, 7927);
juntar(7955, 5419);
juntar(3824, 4620);
juntar(7480, 1872);
juntar(3481, 2634);
juntar(7217, 7911);
juntar(546, 760);
juntar(9136, 1751);
juntar(4319, 6507);
juntar(6024, 9216);
juntar(1157, 5445);
juntar(5279, 9857);
juntar(9455, 8356);
juntar(9436, 5330);
juntar(9767, 538);
juntar(830, 3898);
juntar(5115, 1991);
juntar(9118, 6255);
juntar(6127, 8092);
juntar(729, 852);
juntar(9287, 7865);
juntar(8750, 1380);
juntar(4282, 959);
juntar(230, 5134);
juntar(8190, 5059);
juntar(5438, 8617);
juntar(105, 2605);
juntar(218, 5929);
juntar(9670, 9429);
juntar(8272, 6226);
juntar(6945, 8172);
juntar(4913, 8875);
juntar(9057, 6233);
juntar(7656, 8778);
juntar(1173, 1369);
juntar(1857, 9794);
juntar(5453, 8058);
juntar(1545, 1202);
juntar(1864, 4268);
juntar(6565, 669);
juntar(9000, 1365);
juntar(7225, 7370);
juntar(1384, 9559);
juntar(6712, 559);
juntar(2106, 7486);
juntar(9762, 2143);
juntar(6137, 7355);
juntar(3256, 6652);
juntar(144, 6368);
juntar(761, 8344);
juntar(9226, 1098);
juntar(8361, 3144);
juntar(9643, 3915);
juntar(3559, 2603);
juntar(9289, 9649);
juntar(2524, 8148);
juntar(4462, 6216);
juntar(3494, 6497);
juntar(2273, 5127);
juntar(5767, 1319);
juntar(2973, 6512);
juntar(4375, 1962);
juntar(5393, 8568);
juntar(291, 7399);
juntar(1739, 3194);
juntar(4790, 2395);
juntar(5040, 7977);
juntar(4475, 3372);
juntar(3715, 9670);
juntar(384, 3409);
juntar(2899, 5835);
juntar(590, 9425);
juntar(1471, 9414);
juntar(741, 9675);
juntar(7026, 5649);
juntar(1127, 6413);
juntar(8442, 2019);
juntar(1997, 6807);
juntar(7150, 9590);
juntar(1114, 5018);
juntar(3717, 8579);
juntar(8828, 9724);
juntar(5954, 1810);
juntar(6299, 4308);
juntar(8379, 7204);
juntar(1934, 1446);
juntar(595, 4504);
juntar(9594, 9873);
juntar(3891, 2014);
juntar(9657, 8754);
juntar(1214, 6281);
juntar(655, 4253);
juntar(5549, 1409);
juntar(4868, 3677);
juntar(5704, 4914);
juntar(5983, 4844);
juntar(6503, 3948);
juntar(754, 2243);
juntar(2487, 9053);
juntar(9426, 6971);
juntar(354, 2652);
juntar(1635, 4428);
juntar(5563, 5951);
juntar(5471, 2339);
juntar(2840, 1058);
juntar(7446, 1775);
juntar(8578, 4792);
juntar(205, 5546);
juntar(5609, 6830);
juntar(3021, 1599);
juntar(7184, 7681);
juntar(7320, 3848);
juntar(7600, 1269);
juntar(5801, 9250);
juntar(1436, 2864);
juntar(9067, 7894);
juntar(2023, 5520);
juntar(8114, 2351);
juntar(2491, 7261);
juntar(4511, 3599);
juntar(9467, 6813);
juntar(2641, 3487);
juntar(370, 7864);
juntar(2, 7864);
juntar(119, 545);
juntar(2226, 263);
juntar(2019, 4093);
juntar(9219, 3348);
juntar(628, 6541);
juntar(7628, 4200);
juntar(1467, 5652);
juntar(2680, 9964);
juntar(3600, 291);
juntar(9390, 2386);
juntar(6292, 2988);
juntar(9107, 3310);
juntar(242, 2504);
juntar(2416, 8365);
juntar(7196, 9895);
juntar(3520, 2734);
juntar(9167, 2787);
juntar(4423, 1168);
juntar(9911, 344);
juntar(9440, 4210);
juntar(6852, 5777);
juntar(1878, 3967);
juntar(1216, 4123);
juntar(5097, 5741);
juntar(7777, 538);
juntar(9563, 6271);
juntar(3323, 8324);
juntar(6014, 5473);
juntar(4737, 6553);
juntar(2400, 6128);
juntar(3371, 4289);
juntar(8855, 5212);
juntar(2344, 2122);
juntar(668, 1264);
juntar(7303, 2045);
juntar(3916, 4551);
juntar(9219, 3492);
juntar(2245, 619);
juntar(9884, 6833);
juntar(6149, 3296);
juntar(6892, 5538);
juntar(8001, 204);
juntar(5108, 4775);
juntar(7094, 2378);
juntar(5906, 7318);
juntar(8992, 9755);
juntar(3753, 7263);
juntar(2604, 5964);
juntar(2147, 8314);
juntar(6567, 9095);
juntar(7352, 6140);
juntar(3753, 9952);
juntar(8889, 3690);
juntar(9038, 5676);
juntar(329, 4234);
juntar(795, 4538);
juntar(2581, 9378);
juntar(1034, 7234);
juntar(4556, 8333);
juntar(2572, 1066);
juntar(2874, 320);
juntar(4177, 6004);
juntar(3100, 4143);
juntar(6245, 5850);
juntar(9892, 7680);
juntar(217, 3440);
juntar(2402, 5337);
juntar(4734, 6155);
juntar(4269, 3350);
juntar(246, 6888);
juntar(4664, 1225);
juntar(1747, 6044);
juntar(7940, 2573);
juntar(6138, 2157);
juntar(4684, 151);
juntar(6787, 2284);
juntar(6213, 7991);
juntar(2841, 8430);
juntar(7905, 8162);
juntar(5007, 2998);
juntar(4119, 956);
juntar(2649, 4457);
juntar(8948, 5029);
juntar(9316, 4270);
juntar(2547, 8413);
juntar(5103, 7494);
juntar(2354, 2197);
juntar(4600, 2390);
juntar(2180, 6171);
juntar(8631, 8905);
juntar(9835, 9719);
juntar(6444, 1934);
juntar(5733, 1901);
juntar(2580, 2899);
juntar(752, 1758);
juntar(9254, 2388);
juntar(1499, 3658);
juntar(762, 7326);
juntar(5112, 2720);
juntar(1140, 8485);
juntar(3722, 2264);
juntar(149, 7994);
juntar(809, 8587);
juntar(5454, 1980);
juntar(7788, 8368);
juntar(855, 440);
juntar(9402, 534);
juntar(1366, 5037);
juntar(759, 7500);
juntar(6021, 5612);
juntar(7154, 377);
juntar(8359, 7931);
juntar(249, 8940);
juntar(2765, 8391);
juntar(612, 9943);
juntar(2026, 6263);
juntar(7142, 6725);
juntar(7800, 416);
juntar(8482, 8922);
juntar(1048, 5377);
juntar(182, 3620);
juntar(3871, 1148);
juntar(4048, 8275);
juntar(7746, 2179);
juntar(2918, 1353);
juntar(5633, 3616);
juntar(4901, 8767);
juntar(7079, 7050);
juntar(6030, 2959);
juntar(6119, 3800);
juntar(9234, 6693);
juntar(1475, 1056);
juntar(533, 5537);
juntar(7408, 5082);
juntar(464, 1372);
juntar(1378, 6134);
juntar(9873, 4250);
juntar(1646, 1727);
juntar(4423, 1479);
juntar(3898, 8473);
juntar(1420, 873);
juntar(1042, 7826);
juntar(5907, 9780);
juntar(4436, 7759);
juntar(365, 2735);
juntar(7970, 653);
juntar(3801, 8341);
juntar(8677, 7501);
juntar(1535, 348);
juntar(8826, 9879);
juntar(6577, 8795);
juntar(4834, 4121);
juntar(7121, 4563);
juntar(7746, 6587);
juntar(2390, 4712);
juntar(8510, 5012);
juntar(842, 6562);
juntar(8846, 8541);
juntar(555, 5668);
juntar(5089, 8243);
juntar(1542, 6511);
juntar(8097, 641);
juntar(3644, 5066);
juntar(7008, 9132);
juntar(1734, 9197);
juntar(8474, 2022);
juntar(1976, 6288);
juntar(5818, 1358);
juntar(9093, 7458);
juntar(4518, 3736);
juntar(4742, 4243);
juntar(1397, 2821);
juntar(1411, 6746);
juntar(4929, 3460);
juntar(4543, 1885);
juntar(3217, 8938);
juntar(8021, 6618);
juntar(4343, 6187);
juntar(4574, 3774);
juntar(1033, 8583);
juntar(3194, 7503);
juntar(7905, 2325);
juntar(238, 1237);
juntar(4876, 344);
juntar(9522, 3536);
juntar(4787, 7174);
juntar(9424, 6221);
juntar(6748, 9316);
juntar(1789, 4808);
juntar(9275, 8204);
juntar(8227, 3386);
juntar(8892, 7113);
juntar(4347, 4832);
juntar(559, 9093);
juntar(1350, 2523);
juntar(6007, 291);
juntar(7494, 1551);
juntar(4863, 1968);
juntar(8962, 5863);
juntar(1324, 4885);
juntar(864, 2714);
juntar(6042, 1789);
juntar(4255, 7346);
juntar(8887, 7259);
juntar(4353, 8931);
juntar(3284, 9327);
juntar(8472, 3421);
juntar(6954, 3948);
juntar(9555, 237);
juntar(7045, 1678);
juntar(2654, 7448);
juntar(9880, 5704);
juntar(7255, 4477);
juntar(6856, 1762);
juntar(7862, 2272);
juntar(8374, 3430);
juntar(8960, 8334);
juntar(7126, 745);
juntar(8144, 8043);
juntar(514, 6211);
juntar(2980, 4326);
juntar(9584, 9841);
juntar(2993, 4839);
juntar(8394, 4115);
juntar(8076, 9588);
juntar(3484, 427);
juntar(8557, 2183);
juntar(7795, 984);
juntar(182, 4755);
juntar(7212, 3921);
juntar(9366, 5);
juntar(764, 4894);
juntar(188, 3778);
juntar(7424, 5379);
juntar(4818, 8136);
juntar(3467, 6486);
juntar(3330, 7976);
juntar(4348, 7229);
juntar(7201, 3884);
juntar(4226, 7855);
juntar(3153, 169);
juntar(4387, 2124);
juntar(493, 9785);
juntar(9094, 7214);
juntar(5587, 7184);
juntar(3652, 6327);
juntar(1707, 6085);
juntar(4878, 6994);
juntar(1127, 1575);
juntar(8556, 7587);
juntar(9036, 5023);
juntar(1966, 5610);
juntar(5631, 5868);
juntar(2107, 3962);
juntar(3552, 6495);
juntar(1865, 5566);
juntar(2739, 5159);
juntar(7030, 2505);
juntar(3728, 7161);
juntar(6817, 3101);
juntar(3430, 6373);
juntar(9348, 9295);
juntar(4524, 7566);
juntar(1382, 7073);
juntar(710, 5015);
juntar(8564, 4726);
juntar(5313, 4348);
juntar(8371, 7274);
juntar(9957, 2729);
juntar(3066, 518);
juntar(3391, 7106);
juntar(4007, 4874);
juntar(7915, 1487);
juntar(1891, 7392);
juntar(2332, 1988);
juntar(9705, 183);
juntar(5850, 2728);
juntar(6487, 4847);
juntar(6954, 6584);
juntar(345, 5437);
juntar(4889, 2261);
juntar(8600, 6998);
juntar(9142, 3177);
juntar(1430, 2789);
juntar(4019, 4266);
juntar(2914, 903);
juntar(1296, 9940);
juntar(1, 218);
juntar(3789, 200);
juntar(5595, 6341);
juntar(6648, 2138);
juntar(6700, 533);
juntar(1197, 938);
juntar(2343, 8474);
juntar(8227, 7903);
juntar(8866, 1179);
juntar(3785, 2957);
juntar(2118, 7347);
juntar(711, 5669);
juntar(7032, 5040);
juntar(3440, 1898);
juntar(5146, 662);
juntar(1925, 2815);
juntar(9729, 4930);
juntar(2912, 9320);
juntar(6348, 8782);
juntar(3265, 7601);
juntar(3953, 6962);
juntar(565, 963);
juntar(7832, 3406);
juntar(768, 8966);
juntar(1204, 512);
juntar(1354, 7342);
juntar(6564, 3850);
juntar(1124, 1254);
juntar(1461, 4944);
juntar(4543, 9995);
juntar(5870, 7400);
juntar(9365, 3436);
juntar(9982, 5812);
juntar(1182, 9206);
juntar(1882, 2664);
juntar(7486, 4912);
juntar(4317, 5730);
juntar(6828, 1519);
juntar(8584, 7379);
juntar(5783, 2442);
juntar(1403, 7602);
juntar(7538, 7862);
juntar(7563, 4611);
juntar(1128, 5300);
juntar(7144, 402);
juntar(9635, 5615);
juntar(1125, 3801);
juntar(8969, 8199);
juntar(3340, 221);
juntar(6254, 416);
juntar(9889, 5593);
juntar(8302, 4071);
juntar(9357, 1746);
juntar(6169, 6061);
juntar(8502, 1902);
juntar(1364, 1278);
juntar(8419, 7889);
juntar(2929, 3279);
juntar(5609, 5153);
juntar(2324, 2297);
juntar(906, 7756);
juntar(4787, 736);
juntar(6696, 3143);
juntar(1713, 3486);
juntar(9542, 5645);
juntar(8445, 4070);
juntar(962, 8480);
juntar(5858, 7971);
juntar(3847, 6272);
juntar(2118, 1277);
juntar(5831, 4028);
juntar(3077, 6241);
juntar(3747, 3928);
juntar(5926, 5283);
juntar(5256, 8308);
juntar(895, 1519);
juntar(4722, 5744);
juntar(119, 6999);
juntar(428, 7317);
juntar(1032, 9466);
juntar(9371, 1784);
juntar(4147, 4706);
juntar(4037, 1680);
juntar(1429, 4315);
juntar(2774, 7135);
juntar(2081, 8068);
juntar(1719, 614);
juntar(7066, 5977);
juntar(1549, 3711);
juntar(2389, 7603);
juntar(6807, 6614);
juntar(3826, 5207);
juntar(8968, 1954);
juntar(2581, 2937);
juntar(7038, 7343);
juntar(2172, 6395);
juntar(1025, 5131);
juntar(1732, 5649);
juntar(4331, 3636);
juntar(9888, 49);
juntar(841, 1424);
juntar(6376, 5036);
juntar(1281, 5098);
juntar(5639, 9551);
juntar(1281, 1501);
juntar(7802, 7622);
juntar(501, 7206);
juntar(7619, 9240);
juntar(8171, 1779);
juntar(1242, 3718);
juntar(5433, 6390);
juntar(4032, 3410);
juntar(8996, 6052);
juntar(9960, 6864);
juntar(3779, 2021);
juntar(4675, 8277);
juntar(4465, 700);
juntar(9764, 4471);
juntar(7169, 6761);
juntar(5372, 1498);
juntar(2816, 1162);
juntar(1932, 483);
juntar(3206, 9206);
juntar(9520, 6307);
juntar(9265, 9874);
juntar(5066, 3377);
juntar(8523, 5292);
juntar(3511, 9835);
juntar(5449, 8364);
juntar(8890, 5325);
juntar(3979, 7381);
juntar(5271, 7692);
juntar(6282, 8700);
juntar(5486, 837);
juntar(5630, 2493);
juntar(7700, 9377);
juntar(4078, 1986);
juntar(5980, 5702);
juntar(7606, 3619);
juntar(1239, 1582);
juntar(2340, 4110);
juntar(3200, 9552);
juntar(5534, 566);
juntar(2354, 8971);
juntar(4096, 1420);
juntar(3286, 7871);
juntar(1625, 9277);
juntar(7168, 4494);
juntar(2150, 1541);
juntar(1790, 1759);
juntar(5073, 1066);
juntar(2015, 3811);
juntar(1161, 7028);
juntar(2248, 6281);
juntar(3892, 5722);
juntar(5167, 899);
juntar(3896, 2027);
juntar(7754, 725);
juntar(6825, 4929);
juntar(6500, 4404);
juntar(6572, 4681);
juntar(8524, 6570);
juntar(6450, 4928);
juntar(4338, 6818);
juntar(649, 428);
juntar(969, 1506);
juntar(7134, 9897);
juntar(1259, 1045);
juntar(963, 3930);
juntar(6291, 320);
juntar(3951, 9963);
juntar(3099, 1425);
juntar(2593, 9793);
juntar(9089, 5954);
juntar(1200, 316);
juntar(7920, 8797);
juntar(1318, 4805);
juntar(9003, 6578);
juntar(1666, 355);
juntar(4204, 1657);
juntar(5081, 6855);
juntar(895, 6984);
juntar(241, 4319);
juntar(25, 7986);
juntar(6309, 8257);
juntar(1579, 5124);
juntar(8054, 7345);
juntar(7456, 4833);
juntar(7503, 3657);
juntar(3593, 7109);
juntar(5726, 3397);
juntar(8973, 5193);
juntar(4951, 5222);
juntar(9051, 6504);
juntar(6903, 4019);
juntar(5114, 4282);
juntar(7977, 313);
juntar(9048, 6216);
juntar(5676, 9345);
juntar(5146, 9760);
juntar(3579, 9325);
juntar(6651, 3818);
juntar(4046, 5325);
juntar(5002, 2976);
juntar(8863, 3902);
juntar(3972, 3613);
juntar(8042, 3597);
juntar(9243, 809);
juntar(6144, 8213);
juntar(6337, 1267);
juntar(3645, 2970);
juntar(6306, 173);
juntar(8095, 8493);
juntar(9052, 9329);
juntar(6142, 3940);
juntar(8795, 9756);
juntar(2834, 8527);
juntar(4779, 4457);
juntar(9040, 205);
juntar(3069, 6064);
juntar(1329, 1304);
juntar(2027, 9672);
juntar(1179, 3611);
juntar(4890, 3342);
juntar(2004, 9496);
juntar(7774, 7461);
juntar(3176, 1485);
juntar(384, 9436);
juntar(9923, 9993);
juntar(9708, 2045);
juntar(6824, 7783);
juntar(4080, 2174);
juntar(444, 171);
juntar(6121, 1639);
juntar(3597, 2022);
juntar(8276, 3333);
juntar(9723, 6085);
juntar(3942, 4018);
juntar(871, 2422);
juntar(494, 9762);
juntar(6947, 5297);
juntar(7929, 1215);
juntar(7013, 2211);
juntar(8286, 3731);
juntar(5682, 9524);
juntar(6525, 1662);
juntar(8960, 539);
juntar(3139, 7077);
juntar(4216, 4803);
juntar(2381, 613);
juntar(8427, 1945);
juntar(7747, 6220);
juntar(7289, 9369);
juntar(8061, 2139);
juntar(5371, 818);
juntar(3400, 7611);
juntar(4076, 1940);
juntar(9934, 8552);
juntar(9849, 9809);
juntar(6754, 5693);
juntar(9826, 5611);
juntar(5758, 5545);
juntar(5896, 3626);
juntar(7735, 7940);
juntar(1019, 5041);
juntar(3969, 3893);
juntar(3567, 2163);
juntar(2836, 4041);
juntar(6442, 7135);
juntar(5179, 1020);
juntar(7765, 9412);
juntar(565, 8806);
juntar(9057, 7920);
juntar(8890, 8254);
juntar(4993, 7097);
juntar(8309, 859);
juntar(6046, 802);
juntar(935, 2107);
juntar(1660, 4481);
juntar(2356, 1695);
juntar(6910, 3903);
juntar(9657, 370);
juntar(79, 8282);
juntar(5345, 2159);
juntar(2023, 6675);
juntar(1320, 6376);
juntar(785, 9158);
juntar(7903, 5933);
juntar(6498, 8486);
juntar(7779, 7223);
juntar(2306, 3691);
juntar(3716, 2089);
juntar(6770, 4370);
juntar(1897, 4300);
juntar(2020, 3328);
juntar(9804, 1283);
juntar(9766, 5638);
juntar(8737, 6920);
juntar(4236, 4214);
juntar(6247, 2662);
juntar(7050, 5546);
juntar(3022, 2391);
juntar(4128, 4367);
juntar(2130, 1051);
juntar(8823, 2720);
juntar(5868, 8338);
juntar(8644, 7147);
juntar(6957, 6492);
juntar(5167, 7521);
juntar(6323, 5599);
juntar(8051, 2447);
juntar(9295, 703);
juntar(4405, 9056);
juntar(5681, 2518);
juntar(4212, 9571);
juntar(6902, 7535);
juntar(967, 3028);
juntar(5117, 3955);
juntar(4263, 8229);
juntar(5112, 6986);
juntar(7652, 3119);
juntar(9624, 822);
juntar(796, 6606);
juntar(2705, 4847);
juntar(9648, 1098);
juntar(3772, 8489);
juntar(2199, 7939);
juntar(7055, 2559);
juntar(215, 3360);
juntar(7297, 4849);
juntar(9269, 9558);
juntar(2785, 4334);
juntar(401, 4078);
juntar(1020, 1394);
juntar(6753, 825);
juntar(707, 1131);
juntar(7675, 7671);
juntar(6112, 3101);
juntar(924, 8936);
juntar(6288, 3530);
juntar(866, 5785);
juntar(2210, 5452);
juntar(6846, 3997);
